brand,car_model,battery_type,fast_charge_port,drivetrain,car_body_type,manufacturing_country,segment,feature,value,value_numeric,is_numeric,feature_type
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,number_of_cells,216.0,216.0,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,torque_nm,373.0,373.0,True,performance
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,efficiency_wh_per_km,159.0,159.0,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,range_km,465.0,465.0,True,performance
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,acceleration_0_100_s,6.5,6.5,True,performance
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,fast_charging_power_kw_dc,230.0,230.0,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,cargo_volume_l,630.0,630.0,True,dimension
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,seats,5.0,5.0,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,length_mm,4695.0,4695.0,True,dimension
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,width_mm,1920.0,1920.0,True,dimension
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,height_mm,1705.0,1705.0,True,dimension
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,torque_nm_mapped,275.110626,275.110626,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,power_to_weight_ratio,0.6166219839142091,0.6166219839142091,True,performance
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,efficiency,2.297872340425532,2.297872340425532,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,battery_capacity_kWh,74.4,74.4,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,number_of_cells,216.0,216.0,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,torque_nm,373.0,373.0,True,performance
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,efficiency_wh_per_km,160.0,160.0,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,range_km,370.0,370.0,True,performance
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,acceleration_0_100_s,6.9,6.9,True,performance
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,fast_charging_power_kw_dc,110.0,110.0,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,cargo_volume_l,630.0,630.0,True,dimension
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,seats,5.0,5.0,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,length_mm,4695.0,4695.0,True,dimension
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,width_mm,1920.0,1920.0,True,dimension
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,height_mm,1705.0,1705.0,True,dimension
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,torque_nm_mapped,275.110626,275.110626,True,other
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,power_to_weight_ratio,0.2949061662198391,0.2949061662198391,True,performance
Smart,#5 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,efficiency,2.9032258064516125,2.9032258064516125,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,battery_capacity_kWh,94.0,94.0,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,number_of_cells,216.0,216.0,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,torque_nm,373.0,373.0,True,performance
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,efficiency_wh_per_km,159.0,159.0,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,range_km,465.0,465.0,True,performance
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,acceleration_0_100_s,6.5,6.5,True,performance
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,fast_charging_power_kw_dc,230.0,230.0,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,cargo_volume_l,630.0,630.0,True,dimension
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,seats,5.0,5.0,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,length_mm,4695.0,4695.0,True,dimension
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,width_mm,1920.0,1920.0,True,dimension
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,height_mm,1705.0,1705.0,True,dimension
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,torque_nm_mapped,275.110626,275.110626,True,other
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,power_to_weight_ratio,0.6166219839142091,0.6166219839142091,True,performance
Smart,#5 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,efficiency,2.297872340425532,2.297872340425532,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,battery_capacity_kWh,94.0,94.0,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,number_of_cells,216.0,216.0,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,torque_nm,643.0,643.0,True,performance
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,efficiency_wh_per_km,174.0,174.0,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,range_km,455.0,455.0,True,performance
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,acceleration_0_100_s,4.9,4.9,True,performance
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,fast_charging_power_kw_dc,230.0,230.0,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,cargo_volume_l,630.0,630.0,True,dimension
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,seats,5.0,5.0,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,length_mm,4695.0,4695.0,True,dimension
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,width_mm,1920.0,1920.0,True,dimension
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,height_mm,1705.0,1705.0,True,dimension
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,torque_nm_mapped,474.25236600000005,474.25236600000005,True,other
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,power_to_weight_ratio,0.3576982892690513,0.3576982892690513,True,performance
Smart,#5 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,efficiency,2.297872340425532,2.297872340425532,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,battery_capacity_kWh,94.0,94.0,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,number_of_cells,216.0,216.0,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,torque_nm,643.0,643.0,True,performance
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,efficiency_wh_per_km,174.0,174.0,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,range_km,455.0,455.0,True,performance
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,acceleration_0_100_s,4.9,4.9,True,performance
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,fast_charging_power_kw_dc,230.0,230.0,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,cargo_volume_l,630.0,630.0,True,dimension
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,seats,5.0,5.0,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,length_mm,4695.0,4695.0,True,dimension
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,width_mm,1920.0,1920.0,True,dimension
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,height_mm,1705.0,1705.0,True,dimension
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,torque_nm_mapped,474.25236600000005,474.25236600000005,True,other
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,power_to_weight_ratio,0.3576982892690513,0.3576982892690513,True,performance
Smart,#5 Summit Edition,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,efficiency,2.297872340425532,2.297872340425532,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,top_speed_kmh,160.0,160.0,True,performance
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,battery_capacity_kWh,64.0,64.0,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,number_of_cells,96.0,96.0,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,torque_nm,336.0,336.0,True,performance
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,efficiency_wh_per_km,154.0,154.0,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,range_km,320.0,320.0,True,performance
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,acceleration_0_100_s,6.9,6.9,True,performance
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,fast_charging_power_kw_dc,100.0,100.0,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,towing_capacity_kg,750.0,750.0,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,cargo_volume_l,441.0,441.0,True,dimension
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,seats,5.0,5.0,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,length_mm,4690.0,4690.0,True,dimension
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,width_mm,1860.0,1860.0,True,dimension
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,height_mm,1650.0,1650.0,True,dimension
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,torque_nm_mapped,247.820832,247.820832,True,other
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,power_to_weight_ratio,0.2976190476190476,0.2976190476190476,True,performance
Subaru,Solterra AWD,Lithium-ion,CCS,AWD,SUV,Japan,JC - Medium,efficiency,1.5,1.5,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,top_speed_kmh,201.0,201.0,True,performance
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,battery_capacity_kWh,75.0,75.0,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,number_of_cells,4416.0,4416.0,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,torque_nm,493.0,493.0,True,performance
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,efficiency_wh_per_km,119.0,119.0,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,range_km,525.0,525.0,True,performance
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,acceleration_0_100_s,4.4,4.4,True,performance
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,fast_charging_power_kw_dc,124.0,124.0,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,towing_capacity_kg,1000.0,1000.0,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,cargo_volume_l,594.0,594.0,True,dimension
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,seats,5.0,5.0,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,length_mm,4720.0,4720.0,True,dimension
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,width_mm,1849.0,1849.0,True,dimension
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,height_mm,1441.0,1441.0,True,dimension
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,torque_nm_mapped,363.618066,363.618066,True,other
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,power_to_weight_ratio,0.2515212981744422,0.2515212981744422,True,performance
Tesla,Model 3 Long Range AWD (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,efficiency,58.88,58.88,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,top_speed_kmh,201.0,201.0,True,performance
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,battery_capacity_kWh,75.0,75.0,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,number_of_cells,4416.0,4416.0,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,torque_nm,450.0,450.0,True,performance
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,efficiency_wh_per_km,117.0,117.0,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,range_km,545.0,545.0,True,performance
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,acceleration_0_100_s,5.2,5.2,True,performance
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,fast_charging_power_kw_dc,124.0,124.0,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,towing_capacity_kg,1000.0,1000.0,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,cargo_volume_l,594.0,594.0,True,dimension
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,seats,5.0,5.0,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,length_mm,4720.0,4720.0,True,dimension
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,width_mm,1849.0,1849.0,True,dimension
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,height_mm,1441.0,1441.0,True,dimension
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,torque_nm_mapped,331.90290000000005,331.90290000000005,True,other
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,power_to_weight_ratio,0.2755555555555555,0.2755555555555555,True,performance
Tesla,Model 3 Long Range RWD (Highland),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,efficiency,58.88,58.88,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,top_speed_kmh,262.0,262.0,True,performance
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,battery_capacity_kWh,75.0,75.0,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,number_of_cells,4416.0,4416.0,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,torque_nm,741.0,741.0,True,performance
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,efficiency_wh_per_km,142.0,142.0,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,range_km,490.0,490.0,True,performance
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,acceleration_0_100_s,3.2,3.2,True,performance
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,fast_charging_power_kw_dc,124.0,124.0,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,towing_capacity_kg,1000.0,1000.0,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,cargo_volume_l,594.0,594.0,True,dimension
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,seats,5.0,5.0,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,length_mm,4720.0,4720.0,True,dimension
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,width_mm,1849.0,1849.0,True,dimension
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,height_mm,1431.0,1431.0,True,dimension
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,torque_nm_mapped,546.533442,546.533442,True,other
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,power_to_weight_ratio,0.1673414304993252,0.1673414304993252,True,performance
Tesla,Model 3 Performance (Highland),Lithium-ion,CCS,AWD,Sedan,USA,D - Large,efficiency,58.88,58.88,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,top_speed_kmh,201.0,201.0,True,performance
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,battery_capacity_kWh,60.5,60.5,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,number_of_cells,4416.0,4416.0,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,torque_nm,420.0,420.0,True,performance
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,efficiency_wh_per_km,116.0,116.0,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,range_km,445.0,445.0,True,performance
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,acceleration_0_100_s,6.1,6.1,True,performance
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,fast_charging_power_kw_dc,110.0,110.0,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,towing_capacity_kg,1000.0,1000.0,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,cargo_volume_l,594.0,594.0,True,dimension
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,seats,5.0,5.0,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,length_mm,4720.0,4720.0,True,dimension
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,width_mm,1849.0,1849.0,True,dimension
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,height_mm,1441.0,1441.0,True,dimension
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,torque_nm_mapped,309.77604,309.77604,True,other
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,power_to_weight_ratio,0.2619047619047619,0.2619047619047619,True,performance
Tesla,Model 3 RWD (Highland CATL LFP64),Lithium-ion,CCS,RWD,Sedan,USA,D - Large,efficiency,72.99173553719008,72.99173553719008,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,top_speed_kmh,250.0,250.0,True,performance
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,battery_capacity_kWh,95.0,95.0,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,number_of_cells,7920.0,7920.0,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,torque_nm,498.0127388535032,498.0127388535032,True,performance
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,efficiency_wh_per_km,150.0,150.0,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,range_km,575.0,575.0,True,performance
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,acceleration_0_100_s,3.2,3.2,True,performance
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,fast_charging_power_kw_dc,140.0,140.0,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,towing_capacity_kg,1600.0,1600.0,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,cargo_volume_l,709.0,709.0,True,dimension
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,seats,5.0,5.0,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,length_mm,5021.0,5021.0,True,dimension
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,width_mm,1987.0,1987.0,True,dimension
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,height_mm,1431.0,1431.0,True,dimension
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,torque_nm_mapped,367.3152716942676,367.3152716942676,True,other
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,power_to_weight_ratio,0.2811173070036322,0.2811173070036322,True,performance
Tesla,Model S Dual Motor,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,efficiency,83.36842105263158,83.36842105263158,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,top_speed_kmh,282.0,282.0,True,performance
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,battery_capacity_kWh,95.0,95.0,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,number_of_cells,7920.0,7920.0,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,torque_nm,498.0127388535032,498.0127388535032,True,performance
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,efficiency_wh_per_km,158.0,158.0,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,range_km,560.0,560.0,True,performance
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,acceleration_0_100_s,2.3,2.3,True,performance
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,fast_charging_power_kw_dc,140.0,140.0,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,towing_capacity_kg,1600.0,1600.0,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,cargo_volume_l,709.0,709.0,True,dimension
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,seats,5.0,5.0,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,length_mm,5021.0,5021.0,True,dimension
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,width_mm,1987.0,1987.0,True,dimension
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,height_mm,1431.0,1431.0,True,dimension
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,torque_nm_mapped,367.3152716942676,367.3152716942676,True,other
Tesla,Model S Plaid,Lithium-ion,CCS,AWD,Liftback Sedan,USA,F - Luxury,power_to_weight_ratio,0.2811173070036322,0.2811173070036322,True,performance
